Step,Temperature,Humidity,Light,CO2,HumidityRatio,Action,Reward
1969,0.1639604,0.33075488,0.0,0.14285715,0.26149887,0,0
1970,0.1639604,0.33267537,0.0,0.13942036,0.26283127,0,0
1971,0.1639604,0.33075488,0.0,0.14029238,0.26149887,0,0
1972,0.1639604,0.3331555,0.0,0.13875353,0.26316437,0,0
1973,0.17049505,0.33075488,0.0,0.1359323,0.26465705,0,0
1974,0.1639604,0.33075488,0.0,0.13464992,0.26149887,0,0
1975,0.1639604,0.33075488,0.0,0.13439344,0.26149887,0,0
1976,0.1639604,0.33075488,0.0,0.13422245,0.26149887,0,0
1977,0.1639604,0.33075488,0.0,0.13736856,0.26149887,0,0
1978,0.1639604,0.33075488,0.0,0.13413696,0.26149887,0,0
1979,0.1639604,0.33075488,0.0,0.13305975,0.26149887,0,0
1980,0.1639604,0.33075488,0.0,0.13559031,0.26149887,0,0
1981,0.1639604,0.32364187,0.0,0.1369582,0.25656417,0,0
1982,0.1639604,0.32648706,0.0,0.13942036,0.25853804,0,0
1983,0.17049505,0.32275274,0.0,0.13567582,0.259096,0,0
1984,0.17049505,0.32008535,0.0,0.13490638,0.25724238,0,0
1985,0.17049505,0.32008535,0.0,0.1369582,0.25724238,0,0
1986,0.1639604,0.32008535,0.0,0.13926648,0.2540969,0,0
1987,0.1639604,0.32008535,0.0,0.13670172,0.2540969,0,0
1988,0.1639604,0.32008535,0.0,0.13388048,0.2540969,0,0
1989,0.1639604,0.31795144,0.0,0.13264939,0.25261652,0,0
1990,0.1639604,0.32275274,0.0,0.13182868,0.25594735,0,0
1991,0.1639604,0.32008535,0.0,0.13388048,0.2540969,0,0
1992,0.1639604,0.31795144,0.0,0.13264939,0.25261652,0,0
1993,0.1639604,0.31652886,0.0,0.13285458,0.25162962,0,0
1994,0.1639604,0.30941585,0.0,0.13264939,0.24669527,0,0
1995,0.1639604,0.3120832,0.0,0.12413439,0.24854563,0,0
1996,0.1639604,0.3147506,0.0,0.12567325,0.250396,0,0
1997,0.1639604,0.30941585,0.0,0.12977687,0.24669527,0,0
1998,0.1639604,0.3120832,0.0,0.13105924,0.24854563,0,0
1999,0.1639604,0.30941585,0.0,0.13131572,0.24669527,0,0
2000,0.1639604,0.30941585,0.0,0.1325981,0.24669527,0,0
2001,0.1639604,0.30941585,0.0,0.13388048,0.24669527,0,0
2002,0.1639604,0.30941585,0.0,0.13388048,0.24669527,0,0
2003,0.1639604,0.30941585,0.0,0.13413696,0.24669527,0,0
2004,0.1639604,0.30941585,0.0,0.13208514,0.24669527,0,0
2005,0.1639604,0.30941585,0.0,0.13028982,0.24669527,0,0
2006,0.1639604,0.30941585,0.0,0.13105924,0.24669527,0,0
2007,0.1639604,0.30941585,0.0,0.13388048,0.24669527,0,0
2008,0.1639604,0.30941585,0.0,0.13011883,0.24669527,0,0
2009,0.1639604,0.30941585,0.0,0.12541677,0.24669527,0,0
2010,0.1639604,0.30648172,0.0,0.13439344,0.24465987,0,0
2011,0.1580198,0.30088022,0.0,0.13413696,0.2379395,0,0
2012,0.1639604,0.3006135,0.0,0.13413696,0.24058919,0,0
2013,0.1639604,0.30648172,0.0,0.12285201,0.24465987,0,0
2014,0.1639604,0.30354762,0.0,0.12952039,0.24262452,0,0
2015,0.1639604,0.2976794,0.0,0.12336496,0.2385539,0,0
2016,0.1639604,0.2976794,0.0,0.12285201,0.2385539,0,0
2017,0.1639604,0.2976794,0.0,0.1272121,0.2385539,0,0
2018,0.1639604,0.2976794,0.0,0.12977687,0.2385539,0,0
2019,0.1639604,0.2976794,0.0,0.12567325,0.2385539,0,0
2020,0.1639604,0.30159155,0.0,0.1294349,0.24126764,0,0
2021,0.1639604,0.30237398,0.0,0.12813541,0.24181038,0,0
2022,0.1639604,0.30159155,0.0,0.12977687,0.24126764,0,0
2023,0.14970297,0.2955455,0.0,0.122595534,0.23029067,0,0
2024,0.1639604,0.2976794,0.0,0.117807984,0.2385539,0,0
2025,0.15207921,0.29794613,0.0,0.120287254,0.23307967,0,0
2026,0.1639604,0.30354762,0.0,0.122595534,0.24262452,0,0
2027,0.1580198,0.295012,0.0,0.12849449,0.23387526,0,0
2028,0.1639604,0.30941585,0.0,0.13182868,0.24669527,0,0
2029,0.15920793,0.30237398,0.0,0.1273147,0.23954101,0,0
2030,0.15207921,0.30088022,0.0,0.12875096,0.23510864,0,0
2031,0.1639604,0.30648172,0.0,0.12695563,0.24465987,0,0
2032,0.15603961,0.30159155,0.0,0.128409,0.23748784,0,0
2033,0.1580198,0.30648172,0.0,0.12952039,0.24181911,0,0
2034,0.15603961,0.29412287,0.0,0.12122767,0.23231785,0,0
2035,0.1580198,0.3006135,0.0,0.12336496,0.23775476,0,0
2036,0.1639604,0.30002668,0.0,0.124031805,0.24018213,0,0
2037,0.1639604,0.30159155,0.0,0.124989316,0.24126764,0,0
2038,0.1639604,0.30941585,0.0,0.124989316,0.24669527,0,0
2039,0.1580198,0.29794613,0.0,0.12105668,0.23590736,0,0
2040,0.1639604,0.30159155,0.0,0.11849192,0.24126764,0,0
2041,0.1639604,0.30706856,0.0,0.12115927,0.24506696,0,0
2042,0.15445544,0.30472127,0.0,0.12321108,0.23889834,0,0
2043,0.1639604,0.30941585,0.0,0.124305375,0.24669527,0,0
2044,0.1639604,0.30941585,0.0,0.11823545,0.24669527,0,0
2045,0.15920793,0.30706856,0.0,0.112541676,0.24279353,0,0
2046,0.15603961,0.30159155,0.0,0.116782084,0.23748784,0,0
2047,0.1580198,0.30648172,0.0,0.120800205,0.24181911,0,0
2048,0.14970297,0.30237398,0.0,0.11669659,0.23500969,0,0
2049,0.14811881,0.30159155,0.0,0.11079764,0.23371492,0,0
2050,0.1639604,0.30941585,0.0,0.111823544,0.24669527,0,0
2051,0.15920793,0.30706856,0.0,0.119312644,0.24279353,0,0
2052,0.15207921,0.30088022,0.0,0.11746602,0.23510864,0,0
2053,0.15207921,0.30354762,0.0,0.11259297,0.2369532,0,0
2054,0.14811881,0.30159155,0.0,0.1133624,0.23371492,0,0
2055,0.14811881,0.30159155,0.0,0.11746602,0.23371492,0,0
2056,0.1449505,0.30002668,0.0,0.11746602,0.23112758,0,0
2057,0.14019802,0.2976794,0.0,0.1208857,0.22725198,0,0
2058,0.1580198,0.30648172,0.0,0.1187484,0.24181911,0,0
2059,0.15603961,0.30194718,0.0,0.1143883,0.23773403,0,0
2060,0.15207921,0.30354762,0.0,0.11618364,0.2369532,0,0
2061,0.14019802,0.3006135,0.0,0.1133624,0.22927465,0,0
2062,0.14019802,0.2976794,0.0,0.1133624,0.22725198,0,0
2063,0.14019802,0.30159155,0.0,0.114046335,0.22994886,0,0
2064,0.1449505,0.30472127,0.0,0.117055655,0.23436792,0,0
2065,0.14019802,0.2976794,0.0,0.11284945,0.22725198,0,0
2066,0.14019802,0.30706856,0.0,0.112541676,0.2337246,0,0
2067,0.14019802,0.3055037,0.0,0.11644011,0.23264581,0,0
2068,0.14019802,0.30941585,0.0,0.109258786,0.23534279,0,0
2069,0.14019802,0.30941585,0.0,0.10720698,0.23534279,0,0
2070,0.15207921,0.30941585,0.0,0.1069505,0.24101128,0,0
2071,0.14019802,0.30941585,0.0,0.1080277,0.23534279,0,0
2072,0.14019802,0.30941585,0.0,0.10720698,0.23534279,0,0
2073,0.14811881,0.30159155,0.0,0.10891682,0.23371492,0,0
2074,0.14019802,0.30941585,0.0,0.1069505,0.23534279,0,0
2075,0.14019802,0.30941585,0.0,0.10966915,0.23534279,0,0
2076,0.14019802,0.30941585,0.0,0.11096863,0.23534279,0,0
2077,0.14019802,0.30941585,0.0,0.10489869,0.23534279,0,0
2078,0.14019802,0.30941585,0.0,0.10720698,0.23534279,0,0
2079,0.14019802,0.30941585,0.0,0.10652304,0.23534279,0,0
2080,0.14019802,0.30941585,0.0,0.10489869,0.23534279,0,0
2081,0.14019802,0.30941585,0.0,0.10387279,0.23534279,0,0
2082,0.14019802,0.30941585,0.0,0.10335983,0.23534279,0,0
2083,0.14019802,0.30941585,0.0,0.101051554,0.23534279,0,0
2084,0.14019802,0.30941585,0.0,0.101564504,0.23534279,0,0
2085,0.14019802,0.3055037,0.0,0.10447123,0.23264581,0,0
2086,0.14613861,0.30354762,0.0,0.10335983,0.23412333,0,0
2087,0.1449505,0.30237398,0.0,0.10187227,0.23274773,0,0
2088,0.14019802,0.30648172,0.0,0.1005386,0.23332004,0,0
2089,0.14019802,0.3055037,0.0,0.09968368,0.23264581,0,0
2090,0.14019802,0.2976794,0.0,0.09797384,0.22725198,0,0
2091,0.14019802,0.2976794,0.0,0.101051554,0.22725198,0,0
2092,0.14019802,0.30648172,0.0,0.09823032,0.23332004,0,0
2093,0.14019802,0.2976794,0.0,0.09934171,0.22725198,0,0
2094,0.14019802,0.2976794,0.0,0.09643498,0.22725198,0,0
2095,0.14019802,0.30002668,0.0,0.09345986,0.22887011,0,0
2096,0.14019802,0.2976794,0.0,0.09566555,0.22725198,0,0
2097,0.14019802,0.2976794,0.0,0.102761395,0.22725198,0,0
2098,0.14019802,0.30354762,0.0,0.101051554,0.23129733,0,0
2099,0.14019802,0.30472127,0.0,0.09448577,0.23210642,0,0
2100,0.14019802,0.3055037,0.0,0.09318629,0.23264581,0,0
2101,0.14019802,0.30648172,0.0,0.09540908,0.23332004,0,0
2102,0.14019802,0.30354762,0.0,0.09669146,0.23129733,0,0
2103,0.14019802,0.2976794,0.0,0.09797384,0.22725198,0,0
2104,0.14019802,0.2976794,0.0,0.0952381,0.22725198,0,0
2105,0.14019802,0.2976794,0.0,0.09387022,0.22725198,0,0
2106,0.14019802,0.30354762,0.0,0.091048986,0.23129733,0,0
2107,0.14019802,0.30941585,0.0,0.09345986,0.23534279,0,0
2108,0.14019802,0.30941585,0.0,0.09421219,0.23534279,0,0
2109,0.1330693,0.30941585,0.0,0.09010857,0.23194912,0,0
2110,0.1359208,0.30941585,0.0,0.09120287,0.23330592,0,0
2111,0.12950495,0.30941585,0.0,0.09438317,0.23025437,0,0
2112,0.13485149,0.30941585,0.0,0.09720441,0.23279701,0,0
2113,0.13485149,0.30941585,0.0,0.08951013,0.23279701,0,0
2114,0.13485149,0.30941585,0.0,0.08848423,0.23279701,0,0
2115,0.14019802,0.30941585,0.0,0.08976661,0.23534279,0,0
2116,0.14019802,0.30941585,0.0,0.09387022,0.23534279,0,0
2117,0.1359208,0.30941585,0.0,0.09366504,0.23330592,0,0
2118,0.14019802,0.30941585,0.0,0.09216038,0.23534279,0,0
2119,0.12594059,0.31652886,0.0,0.08438061,0.23344642,0,0
2120,0.12308911,0.31368366,0.0,0.08833034,0.23013635,0,0
2121,0.12594059,0.31652886,0.0,0.08566299,0.23344642,0,0
2122,0.12308911,0.32008535,0.0,0.087099254,0.23453003,0,0
2123,0.11881188,0.31741798,0.0,0.09027956,0.23066428,0,0
2124,0.12736633,0.32008535,0.0,0.08648372,0.23656912,0,0
2125,0.12594059,0.32008535,0.0,0.086346924,0.2358892,0,0
2126,0.11881188,0.3147506,0.0,0.08438061,0.22883564,0,0
2127,0.12594059,0.32008535,0.0,0.0877148,0.2358892,0,0
2128,0.11881188,0.32008535,0.0,0.08309823,0.23249294,0,0
2129,0.11881188,0.32008535,0.0,0.08463708,0.23249294,0,0
2130,0.11881188,0.32008535,0.0,0.08429512,0.23249294,0,0
2131,0.11881188,0.32008535,0.0,0.08309823,0.23249294,0,0
2132,0.11881188,0.32008535,0.0,0.08591947,0.23249294,0,0
2133,0.11881188,0.32008535,0.0,0.088056765,0.23249294,0,0
2134,0.11881188,0.32008535,0.0,0.08412413,0.23249294,0,0
2135,0.11881188,0.32008535,0.0,0.08361118,0.23249294,0,0
2136,0.11881188,0.32008535,0.0,0.08361118,0.23249294,0,0
2137,0.11881188,0.32008535,0.0,0.08515004,0.23249294,0,0
2138,0.11881188,0.32008535,0.0,0.08668889,0.23249294,0,0
2139,0.11881188,0.32008535,0.0,0.08361118,0.23249294,0,0
2140,0.1140594,0.32221925,0.0,0.082585275,0.23169297,0,0
2141,0.11881188,0.32275274,0.0,0.07668633,0.23432162,0,0
2142,0.11287129,0.32008535,0.0,0.07694281,0.22966696,0,0
2143,0.11881188,0.32008535,0.0,0.08002052,0.23249294,0,0
2144,0.11881188,0.32008535,0.0,0.08002052,0.23249294,0,0
2145,0.11881188,0.32008535,0.0,0.07463452,0.23249294,0,0
2146,0.1140594,0.32008535,0.0,0.07437804,0.23023185,0,0
2147,0.11089109,0.32008535,0.0,0.07335214,0.22872584,0,0
2148,0.11881188,0.32008535,0.0,0.07566042,0.23249294,0,0
2149,0.11881188,0.32008535,0.0,0.07540395,0.23249294,0,0
2150,0.11881188,0.32008535,0.0,0.07642985,0.23249294,0,0
2151,0.11881188,0.32008535,0.0,0.07053091,0.23249294,0,0
2152,0.11881188,0.32008535,0.0,0.070069246,0.23249294,0,0
2153,0.10930693,0.32008535,0.0,0.072121054,0.22797324,0,0
2154,0.102970295,0.32008535,0.0,0.071300335,0.2249656,0,0
2155,0.1009901,0.32008535,0.0,0.07155681,0.2240266,0,0
2156,0.11287129,0.32808748,0.0,0.07771223,0.23514453,0,0
2157,0.11287129,0.32275274,0.0,0.07437804,0.2314928,0,0
2158,0.11881188,0.32008535,0.0,0.06899205,0.23249294,0,0
2159,0.11881188,0.32008535,0.0,0.06651278,0.23249294,0,0
2160,0.11881188,0.32008535,0.0,0.06694024,0.23249294,0,0
2161,0.11881188,0.32008535,0.0,0.071300335,0.23249294,0,0
2162,0.106930695,0.31741798,0.0,0.07283919,0.2250219,0,0
2163,0.11881188,0.32008535,0.0,0.073095664,0.23249294,0,0
2164,0.11287129,0.31741798,0.0,0.073095664,0.22784115,0,0
2165,0.11881188,0.32008535,0.0,0.069590494,0.23249294,0,0
2166,0.11287129,0.31741798,0.0,0.06488843,0.22784115,0,0
2167,0.11881188,0.32008535,0.0,0.06181072,0.23249294,0,0
2168,0.106930695,0.3147506,0.0,0.06591434,0.22319895,0,0
2169,0.11881188,0.32008535,0.0,0.06540138,0.23249294,0,0
2170,0.11881188,0.32008535,0.0,0.06770967,0.23249294,0,0
2171,0.11881188,0.32008535,0.0,0.067538686,0.23249294,0,0
2172,0.11881188,0.30941585,0.0,0.06745319,0.22517844,0,0
2173,0.11881188,0.30941585,0.0,0.06514491,0.22517844,0,0
2174,0.11881188,0.30941585,0.0,0.06617081,0.22517844,0,0
2175,0.11881188,0.30941585,0.0,0.07027443,0.22517844,0,0
2176,0.11881188,0.30941585,0.0,0.06719672,0.22517844,0,0
2177,0.11881188,0.30941585,0.0,0.06540138,0.22517844,0,0
2178,0.11881188,0.30941585,0.0,0.06822262,0.22517844,0,0
2179,0.11881188,0.30941585,0.0,0.0684278,0.22517844,0,0
2180,0.11881188,0.30941585,0.0,0.06796615,0.22517844,0,0
2181,0.11881188,0.30941585,0.0,0.070017956,0.22517844,0,0
2182,0.11881188,0.30941585,0.0,0.06642729,0.22517844,0,0
2183,0.11881188,0.30941585,0.0,0.06052834,0.22517844,0,0
2184,0.11881188,0.30941585,0.0,0.067538686,0.22517844,0,0
2185,0.11881188,0.30941585,0.0,0.06899205,0.22517844,0,0
2186,0.11881188,0.30941585,0.0,0.064119,0.22517844,0,0
2187,0.11881188,0.30941585,0.0,0.064631954,0.22517844,0,0
2188,0.11881188,0.30941585,0.0,0.06437548,0.22517844,0,0
2189,0.11881188,0.30941585,0.0,0.072582714,0.22517844,0,0
2190,0.11881188,0.30941585,0.0,0.07335214,0.22517844,0,0
2191,0.11881188,0.3055037,0.0,0.06719672,0.22249654,0,0
2192,0.11881188,0.30745977,0.0,0.0588185,0.22383748,0,0
2193,0.11881188,0.30648172,0.0,0.053859964,0.223167,0,0
2194,0.11881188,0.30648172,0.0,0.052577585,0.223167,0,0
2195,0.11881188,0.30941585,0.0,0.057279643,0.22517844,0,0
2196,0.11881188,0.30941585,0.0,0.054065146,0.22517844,0,0
2197,0.11881188,0.2976794,0.0,0.057279643,0.2171329,0,0
2198,0.11881188,0.2976794,0.0,0.06104129,0.2171329,0,0
2199,0.11881188,0.29341158,0.0,0.059194665,0.21420735,0,0
2200,0.11881188,0.2976794,0.0,0.0545439,0.2171329,0,0
2201,0.11881188,0.29234463,0.0,0.05411644,0.21347597,0,0
2202,0.11881188,0.28700987,0.0,0.060015388,0.20981914,0,0
2203,0.11881188,0.295012,0.0,0.059758913,0.21530442,0,0
2204,0.11881188,0.28967723,0.0,0.056937676,0.21164754,0,0
2205,0.11881188,0.2955455,0.0,0.05755322,0.21567011,0,0
2206,0.11881188,0.28700987,0.0,0.06343507,0.20981914,0,0
2207,0.11881188,0.28700987,0.0,0.060784817,0.20981914,0,0
2208,0.11881188,0.28700987,0.0,0.05745063,0.20981914,0,0
2209,0.11881188,0.28700987,0.0,0.055911772,0.20981914,0,0
2210,0.12950495,0.28700987,0.0,0.05539882,0.21485192,0,0
2211,0.11881188,0.28700987,0.0,0.062323675,0.20981914,0,0
2212,0.11881188,0.28700987,0.0,0.06035736,0.20981914,0,0
2213,0.11881188,0.28700987,0.0,0.054475505,0.20981914,0,0
2214,0.11881188,0.28700987,0.0,0.05967342,0.20981914,0,0
2215,0.11881188,0.28700987,0.0,0.058784302,0.20981914,0,0
2216,0.11881188,0.28700987,0.0,0.054885868,0.20981914,0,0
2217,0.11881188,0.28700987,0.0,0.06052834,0.20981914,0,0
2218,0.11881188,0.28700987,0.0,0.062067196,0.20981914,0,0
2219,0.11881188,0.28700987,0.0,0.055569805,0.20981914,0,0
2220,0.11881188,0.28700987,0.0,0.054885868,0.20981914,0,0
2221,0.11881188,0.28316885,0.0,0.056937676,0.20718627,0,0
2222,0.11881188,0.28460923,0.0,0.058989484,0.20817359,0,0
2223,0.11881188,0.283809,0.0,0.04941438,0.20762508,0,0
2224,0.11881188,0.27980796,0.0,0.052321106,0.20488255,0,0
2225,0.11881188,0.27740732,0.0,0.056732494,0.20323706,0,0
2226,0.11881188,0.27740732,0.0,0.05625374,0.20323706,0,0
2227,0.11881188,0.27473992,0.0,0.05539882,0.20140874,0,0
2228,0.11881188,0.27473992,0.0,0.053090535,0.20140874,0,0
2229,0.11881188,0.2667378,0.0,0.052150123,0.19592397,0,0
2230,0.11881188,0.2667378,0.0,0.051295202,0.19592397,0,0
2231,0.11881188,0.2667378,0.0,0.05411644,0.19592397,0,0
2232,0.11881188,0.27207255,0.0,0.05539882,0.19958046,0,0
2233,0.11881188,0.27207255,0.0,0.055142343,0.19958046,0,0
2234,0.11881188,0.2731395,0.0,0.055655297,0.20031178,0,0
2235,0.11881188,0.27740732,0.0,0.05283406,0.20323706,0,0
2236,0.11881188,0.27207255,0.0,0.0566812,0.19958046,0,0
2237,0.11881188,0.2738508,0.0,0.05967342,0.20079932,0,0
2238,0.11881188,0.2702943,0.0,0.05796358,0.19836162,0,0
2239,0.11881188,0.2667378,0.0,0.053347014,0.19592397,0,0
2240,0.11881188,0.2667378,0.0,0.05360349,0.19592397,0,0
2241,0.11881188,0.2667378,0.0,0.054629393,0.19592397,0,0
2242,0.11881188,0.2702943,0.0,0.04907241,0.19836162,0,0
2243,0.11881188,0.27740732,0.0,0.04941438,0.20323706,0,0
2244,0.11881188,0.2667378,0.0,0.051038727,0.19592397,0,0
2245,0.11881188,0.2667378,0.0,0.052321106,0.19592397,0,0
2246,0.11881188,0.2710056,0.0,0.0534496,0.19884916,0,0
2247,0.11881188,0.2667378,0.0,0.04941438,0.19592397,0,0
2248,0.11881188,0.2667378,0.0,0.053176027,0.19592397,0,0
2249,0.11881188,0.2667378,0.0,0.052321106,0.19592397,0,0
2250,0.11881188,0.26978624,0.0,0.050635695,0.19801338,0,0
2251,0.11881188,0.2702943,0.0,0.05112422,0.19836162,0,0
2252,0.11881188,0.2694052,0.0,0.04898692,0.19775221,0,0
2253,0.11881188,0.2667378,0.0,0.053517997,0.19592397,0,0
2254,0.11881188,0.2667378,0.0,0.055911772,0.19592397,0,0
2255,0.11881188,0.2667378,0.0,0.049551167,0.19592397,0,0
2256,0.11881188,0.2667378,0.0,0.05112422,0.19592397,0,0
2257,0.11881188,0.2667378,0.0,0.04898692,0.19592397,0,0
2258,0.11881188,0.2667378,0.0,0.051038727,0.19592397,0,0
2259,0.11881188,0.2667378,0.0,0.052492093,0.19592397,0,0
2260,0.11881188,0.2667378,0.0,0.050525777,0.19592397,0,0
2261,0.11881188,0.2667378,0.0,0.046165682,0.19592397,0,0
2262,0.11881188,0.2667378,0.0,0.04524237,0.19592397,0,0
2263,0.11881188,0.2667378,0.0,0.04847397,0.19592397,0,0
2264,0.11881188,0.2667378,0.0,0.04941438,0.19592397,0,0
2265,0.11881188,0.2667378,0.0,0.046883818,0.19592397,0,0
2266,0.11881188,0.2667378,0.0,0.040523212,0.19592397,0,0
2267,0.11881188,0.2667378,0.0,0.03949731,0.19592397,0,0
2268,0.11881188,0.2667378,0.0,0.03872788,0.19592397,0,0
2269,0.11881188,0.2667378,0.0,0.04462683,0.19592397,0,0
2270,0.11881188,0.2667378,0.0,0.04513978,0.19592397,0,0
2271,0.11881188,0.2667378,0.0,0.0502693,0.19592397,0,0
2272,0.11881188,0.2667378,0.0,0.04642216,0.19592397,0,0
2273,0.11881188,0.2667378,0.0,0.044370353,0.19592397,0,0
2274,0.11881188,0.26407042,0.0,0.040266734,0.19409576,0,0
2275,0.11881188,0.2560683,0.0,0.03718902,0.18861124,0,0
2276,0.11881188,0.25962478,0.0,0.04257502,0.19104877,0,0
2277,0.11881188,0.26407042,0.0,0.045909207,0.19409576,0,0
2278,0.11881188,0.2667378,0.0,0.049140804,0.19592397,0,0
2279,0.11881188,0.2560683,0.0,0.047961015,0.18861124,0,0
2280,0.11881188,0.2560683,0.0,0.0438574,0.18861124,0,0
2281,0.11881188,0.25962478,0.0,0.051808156,0.19104877,0,0
2282,0.11881188,0.26246998,0.0,0.04298538,0.19299884,0,0
2283,0.11881188,0.25962478,0.0,0.041891083,0.19104877,0,0
2284,0.11881188,0.2667378,0.0,0.042831495,0.19592397,0,0
2285,0.11881188,0.2667378,0.0,0.041549116,0.19592397,0,0
2286,0.11881188,0.2667378,0.0,0.046678636,0.19592397,0,0
2287,0.11881188,0.2631813,0.0,0.048046507,0.19348635,0,0
2288,0.11881188,0.2560683,0.0,0.049499873,0.18861124,0,0
2289,0.11881188,0.2560683,0.0,0.047191586,0.18861124,0,0
2290,0.11881188,0.2560683,0.0,0.04847397,0.18861124,0,0
2291,0.11881188,0.2560683,0.0,0.045652732,0.18861124,0,0
2292,0.11881188,0.2560683,0.0,0.04180559,0.18861124,0,0
2293,0.11881188,0.2560683,0.0,0.04513978,0.18861124,0,0
2294,0.11881188,0.2560683,0.0,0.04257502,0.18861124,0,0
2295,0.11881188,0.2560683,0.0,0.041549116,0.18861124,0,0
2296,0.11881188,0.2560683,0.0,0.04513978,0.18861124,0,0
2297,0.11881188,0.2560683,0.0,0.04319056,0.18861124,0,0
2298,0.11881188,0.2560683,0.0,0.04011285,0.18861124,0,0
2299,0.11881188,0.2560683,0.0,0.036077626,0.18861124,0,0
2300,0.11881188,0.2560683,0.0,0.034709755,0.18861124,0,0
2301,0.11881188,0.2560683,0.0,0.03718902,0.18861124,0,0
2302,0.11881188,0.2560683,0.0,0.039753783,0.18861124,0,0
2303,0.11881188,0.2560683,0.0,0.04180559,0.18861124,0,0
2304,0.11881188,0.2560683,0.0,0.044216465,0.18861124,0,0
2305,0.11881188,0.2560683,0.0,0.041207146,0.18861124,0,0
2306,0.11881188,0.2560683,0.0,0.04257502,0.18861124,0,0
2307,0.11881188,0.2560683,0.0,0.037701976,0.18861124,0,0
2308,0.11881188,0.2560683,0.0,0.041549116,0.18861124,0,0
2309,0.11881188,0.2560683,0.0,0.04231854,0.18861124,0,0
2310,0.11881188,0.2560683,0.0,0.0459947,0.18861124,0,0
2311,0.11881188,0.2560683,0.0,0.04223305,0.18861124,0,0
2312,0.11881188,0.2560683,0.0,0.041207146,0.18861124,0,0
2313,0.11881188,0.2560683,0.0,0.03573566,0.18861124,0,0
2314,0.11881188,0.2560683,0.0,0.036932547,0.18861124,0,0
2315,0.11881188,0.2560683,0.0,0.04093357,0.18861124,0,0
2316,0.11881188,0.2560683,0.0,0.039155338,0.18861124,0,0
2317,0.11881188,0.2560683,0.0,0.03924083,0.18861124,0,0
2318,0.11881188,0.2560683,0.0,0.043344446,0.18861124,0,0
2319,0.11881188,0.2560683,0.0,0.036761563,0.18861124,0,0
2320,0.09980198,0.24667911,0.0,0.036009233,0.17339724,0,0
2321,0.11881188,0.2560683,0.0,0.04180559,0.18861124,0,0
2322,0.11881188,0.2560683,0.0,0.042831495,0.18861124,0,0
2323,0.11287129,0.25313416,0.0,0.04257502,0.18384582,0,0
2324,0.11089109,0.25215614,0.0,0.044968795,0.18225959,0,0
2325,0.1009901,0.24726593,0.0,0.041292638,0.1743451,0,0
2326,0.11881188,0.2560683,0.0,0.032315977,0.18861124,0,0
2327,0.1140594,0.253721,0.0,0.03806104,0.1847981,0,0
2328,0.11089109,0.25215614,0.0,0.041207146,0.18225959,0,0
2329,0.11881188,0.2560683,0.0,0.04693511,0.18861124,0,0
2330,0.11881188,0.2560683,0.0,0.04462683,0.18861124,0,0
2331,0.11287129,0.25313416,0.0,0.03924083,0.18384582,0,0
2332,0.11881188,0.2560683,0.0,0.03488074,0.18861124,0,0
2333,0.11287129,0.25313416,0.0,0.03795845,0.18384582,0,0
2334,0.11881188,0.2560683,0.0,0.038266223,0.18861124,0,0
2335,0.102970295,0.24824397,0.0,0.041891083,0.17592578,0,0
2336,0.11089109,0.25215614,0.0,0.037787467,0.18225959,0,0
2337,0.09504951,0.24433182,0.0,0.036624774,0.16960977,0,0
2338,0.11089109,0.25215614,0.0,0.03881337,0.18225959,0,0
2339,0.11287129,0.25313416,0.0,0.037701976,0.18384582,0,0
2340,0.10455445,0.2490264,0.0,0.03334188,0.17719111,0,0
2341,0.11881188,0.2560683,0.0,0.034367785,0.18861124,0,0
2342,0.11089109,0.25215614,0.0,0.040523212,0.18225959,0,0
2343,0.10455445,0.2490264,0.0,0.03559887,0.17719111,0,0
2344,0.09504951,0.24433182,0.0,0.033085406,0.16960977,0,0
2345,0.106930695,0.25020006,0.0,0.028468838,0.17909046,0,0
2346,0.1009901,0.24726593,0.0,0.028468838,0.1743451,0,0
2347,0.09504951,0.24433182,0.0,0.034709755,0.16960977,0,0
2348,0.09504951,0.24433182,0.0,0.03872788,0.16960977,0,0
2349,0.09504951,0.24433182,0.0,0.038214926,0.16960977,0,0
2350,0.09504951,0.24433182,0.0,0.038266223,0.16960977,0,0
2351,0.09504951,0.24433182,0.0,0.036932547,0.16960977,0,0
2352,0.1009901,0.24726593,0.0,0.036932547,0.1743451,0,0
2353,0.09504951,0.24433182,0.0,0.039155338,0.16960977,0,0
2354,0.1009901,0.24726593,0.0,0.03795845,0.1743451,0,0
2355,0.09980198,0.24667911,0.0,0.041138753,0.17339724,0,0
2356,0.1009901,0.24726593,0.0,0.03282893,0.1743451,0,0
2357,0.1009901,0.24726593,0.0,0.030777123,0.1743451,0,0
2358,0.09504951,0.24433182,0.0,0.036761563,0.16960977,0,0
2359,0.09504951,0.24433182,0.0,0.038471404,0.16960977,0,0
2360,0.09504951,0.24433182,0.0,0.04180559,0.16960977,0,0
2361,0.09504951,0.24433182,0.0,0.038471404,0.16960977,0,0
2362,0.09504951,0.24433182,0.0,0.03795845,0.16960977,0,0
2363,0.09504951,0.23899707,0.0,0.038984355,0.16597646,0,0
2364,0.09504951,0.24433182,0.0,0.03924083,0.16960977,0,0
2365,0.09504951,0.24433182,0.0,0.043344446,0.16960977,0,0
2366,0.09504951,0.24433182,0.0,0.041754294,0.16960977,0,0
2367,0.09504951,0.24166444,0.0,0.036932547,0.16779311,0,0
